Elapsed_Time(s),Target_X,Target_Y,Error_X,Error_Y,PWM_X,PWM_Y
69.7794,319.937,205.64,-0.0630493,5.63963,1806.11,1307.38
69.7972,320.103,203.647,0.10318,3.64682,1806.11,1311.48
69.8126,320.251,203.808,0.251343,3.8078,1806.11,1311.48
69.8305,320.215,204.488,0.215057,4.4879,1806.11,1311.48
69.8459,320.307,204.597,0.306824,4.59694,1806.11,1311.48
69.8639,320.455,205.344,0.454559,5.34435,1806.11,1311.48
69.8792,320.46,205.456,0.460175,5.45615,1806.11,1311.48
69.8972,320.429,205.16,0.428558,5.16005,1806.11,1311.48
69.9126,320.544,205.221,0.544128,5.22134,1806.11,1311.48
69.9304,320.54,205.292,0.540314,5.29167,1806.11,1311.48
69.9459,320.373,204.708,0.373108,4.70782,1806.11,1311.48
69.9639,320.427,203.905,0.427429,3.90457,1806.11,1311.48
69.9792,320.145,202.529,0.144806,2.52869,1806.11,1311.48
69.998,319.78,201.387,-0.219971,1.38731,1806.11,1311.48
70.0135,319.39,199.756,-0.609528,-0.24353,1806.11,1311.48
70.031,319.026,197.936,-0.973846,-2.06406,1806.11,1311.48
70.046,318.477,195.517,-1.52344,-4.48308,1806.11,1311.48
70.064,318.124,193.047,-1.87631,-6.95312,1806.11,1319.15
70.0793,317.5,189.857,-2.5,-10.1427,1806.11,1325.72
70.0991,317.255,186.612,-2.74472,-13.3879,1806.11,1332.95
70.1127,316.594,183.065,-3.40625,-16.9349,1806.11,1342.79
70.1305,316.228,180.375,-3.77167,-19.6247,1806.11,1352.23
70.1459,315.765,179.3,-4.23489,-20.7004,1806.11,1361.03
70.1638,315.395,178.301,-4.60544,-21.6993,1806.11,1370.03
70.1793,314.87,178.405,-5.13025,-21.5952,1806.11,1378.18
70.1973,314.463,180.686,-5.5372,-19.3141,1812.22,1383.9
70.2126,313.942,182.252,-6.05786,-17.7479,1816.22,1389.34
70.2306,313.492,183.575,-6.508,-16.425,1820.22,1394.65
70.2459,313.901,183.145,-6.09915,-16.8549,1824.22,1401.44
70.2637,314.229,181.929,-5.77148,-18.0713,1828.22,1409.22
70.2793,316.227,181.344,-3.77292,-18.6565,1823.39,1416.83
70.2972,318.262,180.263,-1.73819,-19.7368,1823.39,1425.15
70.3126,320.496,178.563,0.495575,-21.4366,1823.39,1434.75
70.3304,321.542,178.08,1.54224,-21.9201,1823.39,1443.47
70.3459,321.9,177.097,1.89954,-22.9026,1823.39,1453.04
70.3639,322.116,176.329,2.11575,-23.6713,1823.39,1462.63
70.3793,322.062,178.624,2.0625,-21.3765,1823.39,1468.85
70.3971,322.086,180.255,2.08603,-19.745,1823.39,1475.2
70.4126,322.116,180.25,2.11581,-19.7496,1823.39,1482.74
70.4307,322.254,181.2,2.25397,-18.8,1823.39,1489.24
70.4459,322.421,182.453,2.42105,-17.547,1823.39,1494.88
70.4637,322.942,182.156,2.94202,-17.8438,1823.39,1501.91
70.4792,323.354,181.405,3.35397,-18.5952,1823.39,1509.65
70.4972,323.88,182.161,3.88013,-17.8391,1823.39,1515.92
70.5126,324.541,181.888,4.5408,-18.1122,1823.39,1523.07
70.5304,324.885,182.822,4.88501,-17.1783,1823.39,1528.95
70.5459,325.723,182.302,5.72278,-17.698,1816.42,1536.15
70.5637,326.209,182.8,6.20874,-17.2003,1812.42,1542.37
70.5792,326.578,185.631,6.57809,-14.3688,1808.42,1545.5
70.5971,327.38,187.149,7.38022,-12.8507,1804.42,1549.32
70.6126,326.636,186.217,6.63635,-13.7828,1800.42,1555.37
70.6305,325.484,188.026,5.48438,-11.974,1805.24,1558.65
70.6459,323.879,189.741,3.87878,-10.2593,1805.24,1561.45
70.6638,322.48,190.175,2.47992,-9.82549,1805.24,1564.9
70.6793,322.541,191.959,2.54123,-8.04124,1805.24,1567.7
70.6972,323.107,193.978,3.10709,-6.02245,1805.24,1570.5
70.7126,323.431,194.153,3.43137,-5.84669,1805.24,1573.3
70.7305,324.064,195.532,4.06375,-4.46812,1805.24,1569.04
70.7459,324.511,194.968,4.51053,-5.03159,1805.24,1569.04
70.765,324.842,194.9,4.8421,-5.10001,1805.24,1569.04
70.7795,325.422,195.737,5.42172,-4.26335,1805.24,1569.04
70.7973,325.769,194.393,5.76895,-5.6067,1798.83,1575.26
70.8139,326.267,193.444,6.26743,-6.55556,1794.83,1578.51
70.8308,326.494,193.712,6.49438,-6.28839,1790.83,1581.31
70.846,326.135,192.815,6.13483,-7.18539,1786.83,1584.81
70.8639,325.335,194.755,5.33508,-5.24515,1791.3,1579.58
70.8793,324.031,197.767,4.03125,-2.23264,1791.3,1579.58
70.8972,322.422,199.778,2.42221,-0.222229,1791.3,1579.58
70.9146,321.978,201.544,1.97766,1.54376,1791.3,1579.58
70.9305,322.273,200.786,2.27255,0.786377,1791.3,1579.58
70.9459,322.318,200.189,2.31818,0.189392,1791.3,1579.58
70.9638,322.404,200.713,2.40448,0.713486,1791.3,1579.58
70.9793,322.716,199.951,2.71606,-0.0493774,1791.3,1579.58
70.9973,323.126,199.791,3.12598,-0.209305,1791.3,1579.58
71.0127,323.278,200.008,3.27841,0.00756836,1791.3,1579.58
71.0332,323.518,199.75,3.5177,-0.249527,1791.3,1579.58
71.047,324.259,199.184,4.25946,-0.816284,1791.3,1579.58
71.0641,324.409,198.648,4.40909,-1.35228,1791.3,1579.58
71.0794,325.116,197.406,5.11569,-2.59412,1791.3,1579.58
71.0972,325.513,196.531,5.51282,-3.46942,1785.18,1579.58
71.1129,326.513,195.531,6.51282,-4.46942,1781.18,1579.58
71.1306,327.394,194.282,7.3941,-5.71765,1777.18,1585.94
71.146,328.159,192.446,8.15872,-7.55357,1773.18,1590.37
71.1639,328.561,191.549,8.56088,-8.4511,1769.18,1594.24
71.1793,328.758,191.268,8.75812,-8.7317,1765.18,1597.81
71.1972,328.325,191.411,8.32541,-8.58928,1761.18,1600.98
71.2127,327.191,192.189,7.19077,-7.81125,1757.18,1603.78
71.2306,327.465,191.892,7.46469,-8.10785,1753.18,1607.09
71.246,327.146,189.656,7.14609,-10.3436,1749.18,1612.91
71.2639,326.501,189.166,6.50104,-10.8344,1745.18,1617.4
71.2794,327.283,189.869,7.28271,-10.1308,1741.18,1620.68
71.2972,327.617,188.979,7.61722,-11.0215,1737.18,1625.53
71.3127,328.245,189.427,8.24521,-10.5728,1733.18,1629.19
71.3305,329.317,193.687,9.31735,-6.31337,1728.84,1626.39
71.346,330.532,193.905,10.5316,-6.09494,1723.8,1629.19
71.3645,331.269,193.179,11.2692,-6.82051,1718.98,1632.3
71.3794,331.438,195.058,11.4385,-4.94183,1714.47,1626.33
71.3973,332.558,192.121,12.5584,-7.87878,1708.87,1635.03
71.4127,334.013,189.911,14.0133,-10.0889,1702.29,1640.74
71.4308,335.479,188.888,15.4788,-11.1119,1695.33,1645.71
71.446,336.73,186.937,16.73,-13.0634,1687.88,1652.36
71.4639,337.464,186.848,17.4643,-13.1524,1680.68,1657.44
71.4793,337.618,190.093,17.6181,-9.90729,1673.83,1660.24
71.4973,338.728,192.111,18.7281,-7.88889,1665.88,1663.04
71.5127,339.319,194.616,19.3195,-5.38426,1658.01,1656.39
71.5306,340.187,196.522,20.1866,-3.47762,1649.68,1656.39
71.546,340.118,197.529,20.1176,-2.47058,1642.06,1656.39
71.5639,341.157,198.66,21.1571,-1.34047,1633.23,1656.39
71.5794,340.805,195.839,20.8054,-4.16058,1625.58,1656.39
71.5972,340.791,196.097,20.7907,-3.90268,1617.66,1656.39
71.6127,341.146,197.262,21.1461,-2.73846,1609.28,1656.39
71.632,341.589,194.946,21.5887,-5.05376,1600.74,1656.39
71.6462,342.148,195.198,22.1484,-4.80208,1591.77,1656.39
71.664,341.148,195.198,21.1484,-4.80208,1584.43,1656.39
71.6793,340.346,195.924,20.3463,-4.07552,1577.34,1656.39
71.6972,339.462,196.707,19.4624,-3.29301,1570.54,1656.39
71.7128,338.253,196.125,18.2533,-3.87466,1564.57,1656.39
71.7318,337.96,197.288,17.9603,-2.71164,1557.91,1656.39
71.746,337.353,197.154,17.3526,-2.84573,1551.83,1656.39
71.7638,336.754,196.96,16.754,-3.03969,1545.86,1656.39
71.7793,335.257,198.265,15.2568,-1.73497,1541.28,1656.39
71.7973,333.889,198.468,13.8889,-1.53175,1536.96,1656.39
71.8128,333.46,199.466,13.4604,-0.533905,1532.16,1656.39
71.8306,333.089,199.729,13.0887,-0.2715,1527.42,1656.39
71.8461,332.056,199.032,12.0565,-0.967743,1523.42,1656.39
71.8641,330.533,200.883,10.5333,0.883331,1519.42,1656.39
71.8794,329.5,201.369,9.5,1.36945,1515.42,1656.39
71.8973,327.647,200.846,7.64737,0.845734,1511.42,1656.39
71.9128,326.94,202.506,6.93967,2.50575,1507.42,1656.39
71.9306,326.619,202.115,6.61905,2.11485,1503.42,1656.39
71.946,326.528,201.788,6.52802,1.78761,1499.42,1656.39
71.964,325.237,202.352,5.23657,2.35216,1504.14,1656.39
71.9793,323.624,202.974,3.62357,2.97414,1504.14,1656.39
71.9973,322.143,203.5,2.14328,3.5,1504.14,1656.39
72.0128,321.527,203.81,1.52679,3.80952,1504.14,1656.39
72.0305,321.525,203.191,1.5246,3.19125,1504.14,1656.39
72.046,320.983,203.043,0.982758,3.04311,1504.14,1656.39
72.0681,320.989,203.661,0.988617,3.66096,1504.14,1656.39
72.0798,320.776,203.458,0.775757,3.45758,1504.14,1656.39
72.0973,320.619,203.115,0.619049,3.11485,1504.14,1656.39
72.1134,320.658,203.226,0.657959,3.22609,1504.14,1656.39
72.1307,320.595,203.057,0.595428,3.05698,1504.14,1656.39
72.146,320.619,203.115,0.619049,3.11485,1504.14,1656.39
72.164,320.483,203.253,0.483337,3.25278,1504.14,1656.39
72.1793,320.405,203.29,0.405182,3.29024,1504.14,1656.39
72.1971,320.241,203.739,0.24057,3.73914,1504.14,1656.39
72.2129,320.167,203.661,0.166656,3.66081,1504.14,1656.39
72.2305,319.839,203.96,-0.161285,3.95967,1504.14,1656.39
72.246,319.646,204.601,-0.35434,4.6006,1504.14,1656.39
72.2639,319.619,205.115,-0.380951,5.11485,1504.14,1656.39
72.2794,319.613,205.798,-0.387451,5.79771,1504.14,1649.32
72.2972,319.561,206.798,-0.438751,6.79771,1504.14,1646
72.3127,319.567,207.583,-0.433319,7.58333,1504.14,1642.45
72.3305,319.675,208.461,-0.324646,8.46088,1504.14,1638.59
72.346,319.703,208.734,-0.2966,8.73447,1504.14,1635.03
72.364,319.995,209.237,-0.00534058,9.23734,1504.14,1631.14
72.3794,320.225,210.038,0.224945,10.0379,1504.14,1626.64
72.3972,320.653,209.892,0.653107,9.8916,1504.14,1622.98
72.4128,321,211.982,1,11.9817,1504.14,1616.66
72.4306,321.284,212.493,1.28403,12.493,1504.14,1611.53
72.4477,321.87,208.968,1.87012,8.96753,1504.14,1608.73
72.4638,322.148,208.479,2.14789,8.47887,1504.14,1605.88
72.4794,322.592,210.632,2.59207,10.6317,1504.14,1600.02
72.4972,323.203,209.779,3.20346,9.77922,1504.14,1596.91
72.5128,324.031,207.501,4.03119,7.50121,1504.14,1594.11
72.5305,324.42,208.954,4.4202,8.95354,1504.14,1589.63
72.5459,324.926,210.606,4.92569,10.6059,1504.14,1584.19
72.5638,325.506,209.261,5.50568,9.26077,1498.02,1581.39
72.5793,326.226,210.436,6.22635,10.4362,1494.02,1576.42
72.5971,326.611,212.692,6.61078,12.6915,1490.02,1569.93
72.6125,327.104,213.302,7.10416,13.3021,1486.02,1564.34
72.6305,326.422,214.149,6.42184,14.1488,1482.02,1558.32
72.6459,325.893,216.396,5.8931,16.3962,1478.02,1550.17
72.6637,324.868,216.613,4.86826,16.6128,1482.32,1543.67
72.6792,323.115,217.705,3.11539,17.7051,1482.32,1536
72.6971,321.78,219.096,1.77972,19.0955,1482.32,1527.7
72.7125,321.23,218.519,1.23001,18.5185,1482.32,1521.12
72.7304,321.3,219.81,1.30032,19.8102,1482.32,1512.62
72.7459,321.137,221.574,1.13681,21.5742,1482.32,1502.9
72.7638,321.345,220.926,1.3447,20.9261,1482.32,1495.38
72.7792,321.543,220.105,1.54327,20.105,1482.32,1488.4
72.7971,321.661,220.595,1.66141,20.5947,1482.32,1480.18
72.8126,321.659,221.948,1.6593,21.9484,1482.32,1470.66
72.8305,321.731,222.107,1.73111,22.1068,1482.32,1462.11
72.8459,321.767,224.231,1.767,24.2314,1482.32,1451.06
72.8637,321.457,226.584,1.45691,26.5837,1482.32,1451.06
72.8825,321.325,225.63,1.32516,25.6299,1482.32,1440.3
72.8981,321.106,220.449,1.10593,20.4486,1482.32,1440.3
72.9137,320.476,220.308,0.476196,20.3079,1482.32,1436.98
72.9317,320.058,222.053,0.0581055,22.053,1482.32,1427.29
72.947,319.19,222.629,-0.809509,22.6286,1482.32,1418.16
72.9651,319.105,225.708,-0.895172,25.7083,1482.32,1418.16
72.9826,318.339,229.581,-1.66074,29.5807,1482.32,1401.71
72.9973,317.739,230.603,-2.26093,30.6033,1482.32,1389.12
73.0128,317.199,230.142,-2.80096,30.1424,1482.32,1377.99
73.0305,316.542,232.569,-3.45761,32.5687,1482.32,1363.78
73.0462,316.055,232.521,-3.94495,32.5208,1482.32,1351.4
73.0637,315.681,231.18,-4.31897,31.1802,1482.32,1340.48
73.08,315.29,229.09,-4.70984,29.0904,1482.32,1331.03
73.0976,314.764,225.35,-5.23553,25.3499,1482.32,1324.11
73.1127,314.49,223.601,-5.51041,23.6012,1482.32,1324.11
73.1308,313.985,222.658,-6.01468,22.6579,1488.93,1317.37
73.1459,313.838,219.087,-6.16232,19.0867,1492.93,1313.14
73.1638,313.734,216.571,-6.26608,16.571,1496.93,1308.62
73.1792,313.687,217.483,-6.31345,17.4832,1500.93,1301.15
73.1971,314.627,216.282,-5.37323,16.2819,1496.35,1300
73.2126,316.789,212.982,-3.2114,12.9824,1496.35,1300
73.2305,318.723,213.03,-1.27728,13.0303,1496.35,1300
73.2462,319.033,212.515,-0.96698,12.515,1496.35,1300
73.2647,318.461,212.71,-1.53879,12.7098,1496.35,1300
73.2792,318.609,213.98,-1.3909,13.9803,1496.35,1300
73.2971,318.263,214.586,-1.73737,14.5859,1496.35,1300
73.3125,318.19,214.259,-1.81018,14.2593,1496.35,1300
73.3304,318.007,216.178,-1.99307,16.1784,1496.35,1300
73.3459,317.612,217.617,-2.3877,17.6166,1496.35,1300
73.3655,317.433,218.12,-2.56741,18.12,1496.35,1300
73.3792,317.391,218.354,-2.60889,18.3541,1496.35,1300
73.3971,317.199,219.109,-2.8006,19.1086,1496.35,1300
73.4125,317.105,219.633,-2.89465,19.6335,1496.35,1300
73.4306,317.144,220.648,-2.85571,20.6479,1496.35,1300
73.4458,317.075,221.072,-2.92542,21.0715,1496.35,1300
73.4638,317.167,221.056,-2.83334,21.0561,1496.35,1300
73.4791,317.327,221.015,-2.67267,21.015,1496.35,1300
73.4973,317.253,221.149,-2.74738,21.1495,1496.35,1300
73.5125,317.486,221.103,-2.51419,21.1031,1496.35,1300
73.5305,317.883,220.866,-2.11713,20.8664,1496.35,1300
73.5458,318.05,220.33,-1.94962,20.3304,1496.35,1300
73.5638,318.745,220.191,-1.25455,20.1909,1496.35,1300
73.5792,319.18,220.216,-0.819946,20.2158,1496.35,1300
73.5972,320.014,219.482,0.0144348,19.482,1496.35,1300
73.6125,320.89,218.119,0.889923,18.1194,1496.35,1300
73.6304,322.186,216.913,2.18588,16.9135,1496.35,1300
73.6458,323.435,215.914,3.43457,15.9143,1496.35,1300
73.6637,325.002,214.976,5.00159,14.9763,1496.35,1300
73.6792,326.831,213.598,6.8309,13.5984,1488,1300
73.6971,328.573,211.994,8.57257,11.9936,1483.47,1300
73.7125,330.576,210.595,10.5757,10.5949,1477.75,1300
73.7303,331.974,208.352,11.9736,8.35194,1472.17,1300
73.7458,332.012,207.004,12.0125,7.00357,1467.55,1300
73.7637,332.418,205.481,12.4179,5.48131,1462.53,1305.07
73.7792,331.63,203.759,11.6304,3.75906,1458.53,1305.07
73.797,331.873,202.727,11.8734,2.72728,1453.82,1305.07
73.8124,332.154,200.975,12.1543,0.975174,1448.95,1305.07
73.8304,332.405,199.479,12.405,-0.521317,1444.04,1305.07
73.8459,332.309,197.12,12.3089,-2.87958,1439.42,1305.07
73.8637,331.295,196.074,11.2946,-3.92636,1435.42,1305.07
73.8792,332.126,195.189,12.1265,-4.81125,1430.1,1305.07
73.8971,332.396,192.213,12.3961,-7.78674,1425.17,1313.69
73.9124,332.971,191.595,12.9714,-8.40491,1419.74,1317.42
73.9304,333.994,190.709,13.994,-9.29117,1413.66,1321.6
73.9458,334.969,188.193,14.9687,-11.8066,1407.12,1328.22
73.9637,334.79,187.446,14.79,-12.5541,1401.61,1333.55
73.9791,334.118,190.423,14.1184,-9.57741,1396.79,1336.35
73.9971,332.582,193.69,12.5824,-6.3098,1392.79,1339.15
74.0125,332.145,196.921,12.1449,-3.07867,1388.52,1333.81
74.0304,332.388,197.129,12.3878,-2.87146,1383.61,1333.81
74.0458,331.436,197.497,11.4359,-2.50349,1379.61,1333.81
74.0637,331.207,199.054,11.2072,-0.945953,1375.5,1333.81
74.0803,330.65,197.381,10.6501,-2.61905,1371.5,1333.81
74.0979,329.449,196.322,9.44916,-3.67848,1367.5,1333.81
74.1155,330.212,196.826,10.2119,-3.17381,1363.03,1333.81
74.1307,330.206,194.459,10.2058,-5.54138,1359.03,1340.68
74.1461,330.716,194.809,10.7156,-5.19115,1354.5,1336
74.1639,330.963,194.858,10.9632,-5.14215,1350.13,1336
74.1812,330.092,194.395,10.0923,-5.60513,1346.13,1342.35
74.1971,329.379,194.873,9.37912,-5.12723,1342.13,1337.77
74.2127,328.548,195.129,8.54779,-4.8708,1338.13,1337.77
74.2306,327.231,193.965,7.23059,-6.0351,1334.13,1344.46
74.2458,326.049,195.107,6.04868,-4.89294,1330.13,1339.31
74.2637,325.469,195.476,5.46866,-4.5238,1334.52,1339.31
74.2791,324.068,194.295,4.06818,-5.70454,1334.52,1346.3
74.2971,323.5,195,3.5,-5,1334.52,1342.18
74.3124,323.902,195.036,3.90179,-4.96382,1334.52,1342.18
74.3304,324.812,194.93,4.8125,-5.07031,1334.52,1342.18
74.3458,325.793,196.336,5.79285,-3.66429,1327.41,1342.18
74.3638,326.608,197.475,6.60834,-2.52499,1323.41,1342.18
74.3791,326.453,197.25,6.45312,-2.75,1319.41,1342.18
74.3971,325.945,198.607,5.94485,-1.39348,1315.41,1342.18
74.4124,323.19,198.593,3.19012,-1.40741,1320.43,1342.18
74.4305,320.792,198.927,0.791992,-1.07268,1320.43,1342.18
74.4458,319.592,199.478,-0.408325,-0.522217,1320.43,1342.18
74.4638,319.54,198.944,-0.460327,-1.05556,1320.43,1342.18
74.4792,319.631,198.889,-0.368561,-1.11111,1320.43,1342.18
74.4972,319.806,198.944,-0.193542,-1.05646,1320.43,1342.18
74.5125,320.016,198.191,0.0163879,-1.80875,1320.43,1342.18
74.5305,320.199,198.16,0.199432,-1.84045,1320.43,1342.18
74.5458,320.272,198.19,0.271698,-1.80952,1320.43,1342.18
74.5637,320.234,197.862,0.234161,-2.13774,1320.43,1342.18
74.5792,320.238,197.552,0.238098,-2.44818,1320.43,1342.18
74.5971,320.225,197.079,0.224945,-2.9214,1320.43,1342.18
74.6125,319.968,196.245,-0.0322571,-3.75537,1320.43,1342.18
74.6305,319.91,195.754,-0.0901489,-4.2459,1320.43,1342.18
74.6458,319.709,194.259,-0.29068,-5.74133,1320.43,1349.24
74.6637,319.585,192.514,-0.414764,-7.48601,1320.43,1353.36
74.6793,319.57,190.776,-0.429688,-9.22395,1320.43,1358.33
74.6971,319.478,188.801,-0.5224,-11.199,1320.43,1364.04
74.7125,319.5,186.5,-0.5,-13.5,1320.43,1371.13
74.7305,319.395,184.089,-0.604828,-15.9113,1320.43,1378.94
74.7458,319.259,183.853,-0.741333,-16.1467,1320.43,1385.29
74.7638,318.772,181.931,-1.22751,-18.0688,1320.43,1393.57
74.7792,318.641,181.737,-1.35938,-18.263,1320.43,1400.7
74.7971,318.395,183.089,-1.60483,-16.9113,1320.43,1406.17
74.8125,317.906,181.448,-2.09415,-18.5522,1320.43,1414.63
74.8303,317.54,180.944,-2.46033,-19.0556,1320.43,1422.27
74.8458,316.902,181.036,-3.09821,-18.9638,1320.43,1429.42
74.8637,316.395,179.14,-3.60483,-20.8602,1320.43,1438.75
74.8791,315.452,178.503,-4.5484,-21.4973,1320.43,1447.49
74.8983,314.514,177.916,-5.48557,-22.084,1320.43,1456.31
74.9125,313.5,177,-6.5,-23,1328.85,1465.92
74.9304,312.289,177.123,-7.71127,-22.8766,1332.85,1474.56
74.9458,310.897,177.486,-9.10336,-22.5142,1337.5,1482.85
74.9637,309.968,176.362,-10.0317,-23.6376,1337.5,1482.85
74.9791,310.476,177.84,-9.5238,-22.1604,1337.5,1482.85
74.9987,310.461,179.096,-9.53906,-20.9036,1341.5,1489.76
75.0127,309.786,178.013,-10.2145,-21.9871,1346.02,1499.16
75.0304,308.819,176.424,-11.1813,-23.576,1346.02,1499.16
75.0458,307.218,174.493,-12.7817,-25.507,1353.06,1511.86
75.0637,305.595,171.632,-14.4053,-28.368,1359.73,1524.77
75.0791,305.81,169.612,-14.1901,-30.3876,1364.96,1538.07
75.0971,306.458,167.792,-13.5417,-32.2083,1369.66,1551.68
75.1125,308.181,168.211,-11.8193,-31.7888,1373.66,1563.46
75.1318,309.311,168.858,-10.6895,-31.1425,1377.66,1574.91
75.1461,309.629,171.323,-10.3707,-28.6773,1381.66,1583.62
75.1638,309.899,172.638,-10.1014,-27.3623,1385.66,1593.1
75.1792,310.5,176,-9.5,-24,1389.66,1599.43
75.1972,311.58,180.58,-8.41968,-19.4197,1389.66,1599.43
75.213,312.781,183.061,-7.21866,-16.9387,1393.66,1602.23
75.2307,313.395,186.089,-6.60483,-13.9113,1397.66,1605.33
75.2459,313.209,189.03,-6.79062,-10.9697,1401.66,1608.13
75.265,312.678,190.059,-7.32202,-9.94067,1405.66,1611.25
75.2793,311.894,190.555,-8.10605,-9.44545,1409.66,1614.42
75.2973,311.722,190.657,-8.27829,-9.34251,1413.66,1617.94
75.3127,312.437,191.307,-7.56342,-8.69322,1417.66,1620.74
75.3305,312.839,192.321,-7.16061,-7.67879,1421.66,1623.54
75.346,313.312,193.48,-6.68848,-6.52025,1425.66,1626.34
75.3641,314.096,193.108,-5.9035,-6.89182,1429.66,1629.26
75.3793,315.555,193.667,-4.44543,-6.33333,1424.61,1632.06
75.3972,316.117,194.935,-3.88272,-5.06482,1424.61,1627.44
75.4126,316.606,194.362,-3.3942,-5.63768,1424.61,1634.34
75.4306,316.785,192.555,-3.21515,-7.44545,1424.61,1638.48
75.4459,316.282,193.643,-3.71771,-6.35736,1424.61,1641.28
75.4638,315.542,194.059,-4.45764,-5.94067,1424.61,1644.08
75.4793,314.836,192.611,-5.16357,-7.38889,1424.61,1648.11
75.4971,314.516,195.865,-5.48438,-4.13542,1424.61,1642.72
75.5126,313.612,197.492,-6.38837,-2.50764,1432.42,1642.72
75.5305,313.447,197.729,-6.5527,-2.27066,1436.42,1642.72
75.546,312.96,201.24,-7.03955,1.24011,1440.42,1642.72
75.5637,313.238,201.771,-6.76233,1.77101,1444.42,1642.72
75.5793,314.5,199.5,-5.5,-0.5,1448.42,1642.72
75.5971,316.254,199.612,-3.74619,-0.388382,1444.4,1642.72
75.6126,317.681,199.42,-2.31885,-0.579712,1444.4,1642.72
75.6305,320.5,198.369,0.5,-1.63055,1444.4,1642.72
75.6464,321.018,197.191,1.01819,-2.8091,1444.4,1642.72
75.6638,320.766,198.123,0.766083,-1.8772,1444.4,1642.72
75.6793,320.651,198.386,0.651093,-1.61371,1444.4,1642.72
75.6972,320.453,198.154,0.45282,-1.84592,1444.4,1642.72
75.7142,319.801,198.48,-0.199371,-1.52025,1444.4,1642.72
75.7304,319.398,197.769,-0.601837,-2.23148,1444.4,1642.72
75.746,318.846,197.781,-1.15359,-2.21895,1444.4,1642.72
75.7637,318.414,198.137,-1.58566,-1.86293,1444.4,1642.72
75.7792,317.546,197.556,-2.4537,-2.44444,1444.4,1642.72
75.7972,316.546,197.556,-3.4537,-2.44444,1444.4,1642.72
75.8127,315.876,197.918,-4.12424,-2.08182,1444.4,1642.72
75.8305,314.744,197.188,-5.25595,-2.8125,1444.4,1642.72
75.8459,312.917,196.66,-7.08334,-3.33951,1453.05,1642.72
75.8642,311.162,196.278,-8.83792,-3.72171,1457.67,1642.72
75.8792,309.245,195.534,-10.7552,-4.46608,1463.42,1642.72
75.8972,307.295,194.804,-12.7051,-5.19551,1469.68,1642.72
75.9126,306.033,193.942,-13.9667,-6.05833,1476.07,1650.13
75.9304,304.623,192.585,-15.3773,-7.4151,1482.96,1653.95
75.946,303.5,191.5,-16.5,-8.5,1490.19,1658.1
75.9637,302.472,190.528,-17.5283,-9.47169,1497.62,1662.42
75.9793,302.502,189.77,-17.4984,-10.2298,1504.27,1666.95
75.9971,301.651,189.704,-18.3488,-10.2963,1511.89,1670.92
76.0127,300.972,191.434,-19.0283,-8.56604,1519.71,1673.72
76.0304,299.943,192.54,-20.0571,-7.46031,1528.11,1676.52
76.0473,298.604,193.897,-21.3956,-6.1028,1537.3,1679.32
76.0639,296.245,194.903,-23.755,-5.09686,1548.21,1674.55
76.0794,294.257,197.891,-25.7432,-2.10928,1548.21,1674.55
76.0971,293.722,199.942,-26.2783,-0.0581055,1560.08,1674.55
76.1127,293.579,200.579,-26.4207,0.579285,1570.28,1674.55
76.1305,292.528,199.806,-27.4722,-0.194443,1581.53,1674.55
76.1471,290.197,200.58,-29.8033,0.580002,1594.72,1674.55
76.164,289.233,201.693,-30.7667,1.69333,1607.2,1674.55
76.1794,288.031,201.062,-31.9688,1.0623,1620.41,1674.55
76.1971,288.057,202.088,-31.9434,2.08804,1632.58,1674.55
76.2126,288,203.151,-32,3.15123,1644.83,1674.55
76.2308,288.814,203.409,-31.1855,3.4088,1656.15,1674.55
76.2459,289,204.151,-31,4.15123,1667.83,1674.55
76.2637,289.196,206.407,-30.8042,6.40741,1679.44,1667.42
76.2793,290.509,207.66,-29.4908,7.66049,1689.61,1663.46
76.2971,291.401,208.068,-28.5988,8.06784,1699.88,1660.09
76.3126,292.254,210.144,-27.7462,10.1437,1709.76,1654.48
76.3305,291.934,212.116,-28.066,12.1163,1720.72,1648.43
76.3459,291.747,213.517,-28.2528,13.5167,1731.67,1642.1
76.3641,292.123,215.535,-27.8772,15.5351,1742.05,1634.73
76.3792,294.054,215.6,-25.9462,15.6,1750.31,1628.73
76.3971,296.255,212.435,-23.7446,12.4355,1757.79,1625.93
76.4125,298.079,213.161,-21.9208,13.1612,1764.63,1620.29
76.4305,300.073,212.905,-19.9273,12.9048,1764.63,1620.29
76.4461,300.894,211.661,-19.106,11.6615,1769.59,1617.1
76.4637,301.821,213.6,-18.1795,13.6,1775.87,1610.48
76.4792,302.224,214.853,-17.7761,14.8532,1782.34,1603.76
76.497,302.52,216.546,-17.4803,16.5461,1788.82,1596.22
76.5126,303.819,220.254,-16.1814,20.254,1788.82,1596.22
76.5323,304.816,219.814,-15.1839,19.8138,1788.82,1596.22
76.5463,305.11,218.475,-14.8896,18.475,1792.82,1587.38
76.5638,305.461,222.049,-14.5393,22.0487,1792.82,1587.38
76.5792,306.436,225.461,-13.5638,25.461,1796.91,1571.78
76.5971,307.366,227.858,-12.6335,27.8582,1801.08,1559.41
76.6127,308.289,232.012,-11.7108,32.0122,1805.08,1543.75
76.6321,309.34,237.561,-10.66,37.5605,1809.08,1525.71
76.6459,310.097,238.123,-9.90332,38.1233,1813.08,1510.64
76.6637,311.635,237.678,-8.36517,37.6784,1817.08,1496.6
76.6792,313.688,237.477,-6.31213,37.4773,1821.08,1482.47
